Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.164,0.024887,-0.192709,-0.110584,0.776449,0.0543728,0.681871,0.0144736,0.0675051,
0.165,0.0345102,-0.176166,-0.0630568,0.774823,-0.0578751,0.776929,-0.0175593,0.072263,
0.166,0.0535436,-0.164409,-0.0123341,0.750013,-0.255168,0.89654,-0.0697532,0.0806819,
0.167,0.0592555,-0.170301,0.0357945,0.713754,-0.223555,0.984302,-0.109089,0.0935753,
0.168,0.057678,-0.187057,0.0820162,0.702477,-0.100487,1.04572,-0.164612,0.0953081,
0.169,0.0413195,-0.225739,0.0943304,0.677924,-0.0456018,1.09424,-0.251978,0.0810004,
0.17,0.0123594,-0.298507,0.140398,0.675265,-0.0428524,1.10825,-0.290853,0.0770604,
0.171,0.0138854,-0.359554,0.208774,0.677853,-0.11692,1.11828,-0.262021,0.0671857,
0.172,0.01616,-0.379403,0.266719,0.661371,-0.263593,1.10535,-0.155894,0.0295896,
0.173,-0.00502524,-0.385442,0.329307,0.617083,-0.361658,1.06887,-0.0279678,-0.0117418,
0.174,-0.0370268,-0.379419,0.382546,0.562509,-0.338951,1.00077,0.133228,-0.0360912,
0.175,-0.0702639,-0.392703,0.426487,0.514971,-0.329886,0.92765,0.248675,-0.0583429,
0.176,-0.0574885,-0.425227,0.46337,0.472343,-0.265251,0.851981,0.289622,-0.0920406,
0.177,-0.0122417,-0.462587,0.496586,0.439137,-0.219811,0.85385,0.273019,-0.150164,
0.178,-0.0300857,-0.580879,0.504281,0.348317,-0.194069,0.827294,0.201927,-0.1551,
0.179,-0.0107294,-0.604038,0.539401,0.325438,-0.158539,0.794631,0.0915248,-0.159466,
0.18,0.0164331,-0.59019,0.577883,0.320106,-0.137502,0.770177,-0.010732,-0.155463,
0.181,0.0238727,-0.557137,0.610287,0.322755,-0.117754,0.742126,-0.105082,-0.14778,
0.182,0.03834,-0.499858,0.639853,0.334986,-0.0857826,0.71733,-0.239246,-0.133405,
0.183,0.0502293,-0.437627,0.664431,0.36022,-0.00101323,0.702391,-0.44262,-0.11335,
0.184,0.0293178,-0.395611,0.6907,0.392783,0.0661735,0.650478,-0.622261,-0.0857045,
0.185,0.0277929,-0.361326,0.713055,0.443293,0.0814853,0.578954,-0.738619,-0.0524393,
0.186,0.0429805,-0.315451,0.725275,0.44421,0.0873744,0.502984,-0.726959,-0.0287719,
0.187,0.0540083,-0.241453,0.736959,0.368943,0.104206,0.403793,-0.699811,-0.00931736,
0.188,0.0875586,-0.173526,0.737952,0.289489,0.230902,0.259068,-0.781204,0.00846991,
0.189,0.126035,-0.143935,0.766358,0.256606,0.296652,0.107402,-0.855281,0.0204162,
0.19,0.152799,-0.10293,0.777532,0.266166,0.285859,-0.0192641,-0.899474,0.0364338,
0.191,0.15432,-0.013423,0.767161,0.309278,0.249508,-0.130431,-0.88183,0.0551045,
0.192,0.144663,0.0349464,0.767838,0.368773,0.143204,-0.254932,-0.944683,0.0673865,
0.193,0.135335,0.110521,0.770714,0.420474,-0.0132814,-0.389828,-0.957024,0.078996,
0.194,0.129168,0.157866,0.752556,0.457783,-0.0168063,-0.478612,-1.00052,0.0842387,
0.195,0.0853555,0.250599,0.733197,0.483615,-0.0110632,-0.506265,-1.19345,0.0789684,
0.196,0.00450301,0.353242,0.72266,0.489251,0.141486,-0.545384,-1.3997,0.060413,
0.197,0.0142958,0.406784,0.735881,0.496381,0.329901,-0.577642,-1.39345,0.0291384,
0.198,0.0433005,0.416742,0.725999,0.535029,0.340608,-0.641142,-1.17747,-0.00645688,
