MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG,Label
0.0,0.201735311881275,0.2133510149329727,0.5665097922751363,0.1324789487620445,0.1636407048559812,0.2532369911247507,0.0745925810520789,0.3172585210886013,0.0,6.42718023502699,9.256436535474718,1.1893287609248913,1.179702467943352,8.628818753833936,0.7148432212808994,3.8122123987312113,6.623617958482226,0,39,39,29,37,49,36,48,26,0
0.0,0.1236485176761011,0.1111063378187136,0.0940579812914132,0.1464751823947491,0.0749287110830189,0.0299787031386094,0.0389829431957055,0.113185408040732,0.0,16.635265754259446,7.479304933118007,2.123514232524214,4.491553207241226,2.1744549098956485,1.5534682883347366,0.8193729932693967,1.5530009847578738,0,72,38,56,61,67,49,51,47,0
0.0,1.432165885382713,0.0940087696746973,0.0211817020380181,0.9776867721270374,4.94076444410638,0.2265947514189703,0.1283077134161032,0.1464492583107905,0.0,3.9532448273650425,7.185522592058917,5.798158040656131,3.132279568311429,12.48099207575912,9.222717321202666,0.5360864310183561,3.8910043491477375,0,54,34,63,52,111,26,30,26,0
0.0,0.0385307798966372,0.0850250580200325,0.0342685849672536,0.5560423447735595,0.1071425934392589,0.1369293999217941,0.4254843665024886,0.3503434681833112,0.0,3.2514723153295355,4.4953697320691575,3.4710487725590142,8.986963403778079,2.2150562536566425,6.551792790215684,10.217180746746894,3.65744584210945,0,62,38,56,50,52,47,43,38,1
0.0,0.0890151102214581,0.143110761953447,0.2240483300803556,0.5283474790104605,0.8467079586468627,0.2659018706891071,1.1594785562448646,0.9932783778014884,0.0,11.72939434817054,10.105542148688636,6.534251563594289,13.177533840317311,10.363976176610034,8.516939266717173,13.848122528494166,16.15780757070175,0,67,59,61,67,58,49,61,54,0
0.0,0.2028003696249361,0.1144589827266491,0.0143512529090697,0.1098149104443925,1.5671870856477204,0.104247432109914,0.0415021156008454,0.1843298328635655,0.0,0.549413254987789,0.8585379974914478,3.079298046982128,0.4288575263538928,3.5451781467831083,2.7584275419973614,0.0870598141021501,7.686912229177324,0,60,34,68,41,41,44,42,55,0
0.0,0.0418130625194382,0.1660422778608628,0.3509237395883404,0.3014853515779573,0.5304964605980906,0.0970612952853039,0.3040128408774668,0.5475967039575502,0.0,5.929233206337015,17.457314205022524,12.464920472393793,9.751727079438416,6.942791365210471,3.5624318124158725,2.8064656215058896,6.4672197873935096,0,73,67,60,69,52,47,47,46,0
0.0,0.0464166960557255,0.0562613403443081,0.0191124986787981,0.0983471051756093,0.0441977362511838,0.0473120202490843,0.0123711015175951,0.0369018153388958,0.0,9.703812265637904,4.307498514436647,4.921698529775652,12.531626670737872,1.2007151570576595,6.241773696494887,2.93755252064485,4.362466827793195,0,76,45,76,78,85,46,62,52,0
0.0,0.0753687366667248,0.0774174406338708,2.659627044757837,0.0288275989036562,0.0635570244610338,0.5501421643829116,0.0529322413401608,0.1147014121453858,0.0,4.063027705574039,3.722401513796544,5.025358201309564,0.6804554379446244,5.404393237982267,1.9116325261826217,3.137868755935317,5.355401765543295,0,84,50,59,45,69,30,40,48,0
0.0,0.0588696057793223,0.0341712076768366,3.008257445215159,0.0865350103156606,0.0960031109678879,4.289205366634466,0.0885484944786378,0.1596865632298542,0.0,4.157607172623033,2.103303392325999,4.574494811558335,0.6769247387191144,12.43281987542078,8.474181273744152,5.17998846446761,8.999322635964859,0,68,46,61,28,61,71,32,41,0
0.0,0.0811363160584902,0.1815143032457098,2.7589977883578425,0.2902486737684489,0.1217085414236439,1.82143325392258,0.1850824268973008,0.2533280399270355,0.0,5.995624953057202,7.042570792651116,5.203765764679201,2.2000716063351025,7.087638397976228,4.150296651507956,10.742740299996804,9.43789212476193,0,70,45,56,30,51,54,47,22,0
0.0,0.1096914030945773,0.1114259186575272,2.397417857795246,0.2841109883194208,0.1443905077522092,1.5384829649147072,0.0997010520200974,0.1500954610137401,0.0,2.0164507562581644,8.031125615555304,6.154361075524981,9.717492660259682,9.31703536571049,4.09335878830086,6.000855232200937,4.770328184275021,0,50,38,67,28,65,52,36,23,0
0.0,0.0997948088454962,0.1177791373816403,5.985014567242227,0.0691628253047341,0.0724490358295587,0.1678209977730819,0.0532580176134964,0.0918850208314908,0.0,6.900176368448188,4.0880323920798425,12.018046440573452,0.906885119732872,8.286761961491925,0.6663335894489024,3.837261212098909,1.784476104110254,0,64,44,89,24,77,29,46,52,1
0.0,0.0443106502876154,0.0597431500788762,0.0616576506671893,0.1470170058129325,0.0450232690538002,0.0426639091768169,0.0190934416642319,0.0816414110577937,0.0,9.382236064192664,1.810683424931639,4.642259475319584,11.854028140210156,10.158761486572216,4.652078782500788,5.327438070330672,8.664739123082555,0,74,25,34,54,74,60,76,62,0
0.0,0.2502240996185347,0.0398016420355745,0.0230908371340386,0.9894277766067155,0.0793667299574216,0.0654059247466586,0.0325723177258097,0.1044282653042943,0.0,0.7857671334487275,3.444821077054197,9.670251960105494,7.925633064849331,1.443801111648169,8.664448206114491,0.2079772518199596,4.319869725527903,0,30,43,67,46,59,57,54,54,0
0.0,0.1106242835420059,0.0810370365796269,5.041612217401389,0.1362931542908676,0.0935328580510858,0.066989774575209,0.0726158040196687,0.1113710742492074,0.0,6.359516720585885,3.363946434438084,9.20611745216439,2.3518112948734933,5.234559596477162,0.1821661593986877,4.0073658722136845,1.4092924610778512,0,68,59,86,54,63,40,41,41,1
0.0,0.036135477770183,0.2989639805700922,0.0913832812172284,0.1887950166126192,0.0402824385408544,0.2424701746075875,0.1210848163471988,0.1124602237229144,0.0,3.059626977061298,9.558877825011994,7.532806455228599,10.076782338639362,2.058532515766525,8.354953733766358,7.991922754873223,3.008264507947721,0,71,45,43,45,50,47,56,48,0
0.0,0.0804298019180905,0.2561840051672672,0.1392269508907741,0.1999539422054148,0.2977084786275952,0.2576533602200409,0.14069894812987,0.2926215488016654,0.0,8.241026358774212,9.41154215132532,12.092008119548035,8.489486015133423,7.545509515865369,9.03567056625192,7.269000310592279,8.941785574404879,0,67,37,57,40,31,43,43,53,0
0.0,0.076742824818042,0.1513887228491117,0.0369607743791942,0.0866945571550045,0.1269211500648855,0.1343169909424779,0.1018442496744186,0.1000004098523616,0.0,5.461902002130559,5.329041706159925,3.981829956198263,1.3357094332850346,2.157315390540054,5.782802761335868,3.985245541079249,1.1675630488315802,0,55,40,48,53,62,42,51,36,1
0.0,0.0259077072491142,0.2411777571864742,0.053160475169669,0.1847599681321807,0.1874135816297384,0.2295207922141883,0.055759426819916,0.0741936088375141,0.0,2.570698483967524,4.321381761567905,2.184981700591353,4.157495614374025,4.519214549940777,7.753355033917016,0.2438913146869975,1.3447036925412426,0,63,29,35,48,70,36,44,41,1
0.0,0.071626087546415,0.2169146778988316,0.0827199129966486,0.3543255334538792,0.2307236770111959,0.0417638049977499,0.069343569170642,0.3132573705746412,0.0,4.3440800725198745,10.371660992605763,16.32518050859771,7.976118147801918,7.599851865008793,1.915439114507744,4.132188728927781,12.981896386619349,0,60,38,75,38,36,39,33,41,1
0.0,0.0320249283586292,0.1686942438525352,0.0844211870762951,0.0196785088356728,0.0664081806237552,0.0676212332340186,0.036254663114983,0.079659618496204,0.0,13.112028834371818,5.338785973669178,5.418031120819865,3.109880310859573,13.535247864505813,8.272453440864652,7.851764773855084,10.358587379951494,0,78,33,34,55,74,45,57,67,0
0.0,0.0464912500455407,0.0817296729877734,0.0647355942072242,0.0290875232274823,0.0622014590408247,0.044825516168415,0.0448595848973746,0.0271892485241817,0.0,18.526466507323384,7.152696813143976,11.862112393398442,7.318609215808031,18.33008383967094,6.417413968671284,10.782995637277724,3.5130961953441,0,80,53,63,73,75,38,38,52,1
0.0,0.1000031083537882,0.25996755382356,0.0577195670892999,0.1898475866081678,0.5215831763095539,0.1393994954881094,0.0649661912449542,0.5198759845703781,0.0,7.034295511715058,15.204559198588626,6.116506130194846,2.5115407103297427,5.815567287240732,6.935300028703365,2.0393520254716857,4.635606644552418,0,71,56,61,62,43,32,43,44,1
0.0,0.0711576548561144,0.0519405405965164,0.0948772054993995,0.16779802763767,0.0195389423642466,0.0258465917944497,0.0782264281617209,0.3609278605307318,0.0,6.78133449541696,3.02644871246169,13.117503360846396,4.984022904124467,1.6765842081234623,2.0148353315673506,5.9105959673068895,11.458605656202495,0,65,68,62,28,82,58,50,57,1
0.0,0.1103291225946253,0.1110595583324531,0.1529401237990247,0.1726886124032212,0.1364175436087075,0.1903240656585121,1.00563635087937,0.079427747686902,0.0,15.723225837866028,3.307027312103786,4.671139496713937,2.677369913465925,3.677374079979664,5.493614143174929,3.710064897099806,2.1293037857097974,0,80,59,34,33,50,42,31,35,1
0.0,0.0363678907855673,0.0717474583055185,2.6547950011135035,0.0464397859033642,0.0785819869718401,0.0717103653764141,0.0750554122121626,0.189949213540083,0.0,4.235521278098302,5.744278850760376,5.197627724399555,2.7166814163251645,8.158966462830012,0.4425604634736672,6.322681357601542,4.18417026565232,0,79,58,64,45,52,46,57,30,1
0.0,0.0672145699681682,0.1406049299672748,0.0367284544532573,0.2210190261622933,0.6754405336606233,0.0801344018701097,0.0784080388443565,0.5833377945028668,0.0,3.975668473805463,6.617370724515681,3.388587569395624,3.6145666286553535,7.767856549626072,3.9932036691331576,2.6584532760632307,5.534798054096763,0,66,50,61,50,33,43,41,45,1
0.0,0.0970796067440852,0.271460030741519,0.0750940411527021,0.3002241497098239,0.0708612412506884,0.0666748698301096,0.0913253228097179,0.0848903578753485,0.0,3.2122645693902268,9.851289998750572,8.433158599314437,9.984490638735384,5.652998018547257,4.680839621913729,6.557510448735573,2.140818407786803,0,49,40,49,41,54,49,39,27,1
0.0,0.0918530326069048,0.1052000787233806,4.3466232629856565,0.0738658554448066,0.0931060324658085,0.0826966541683328,0.0481620160039808,0.2672939510475234,0.0,5.018225238798841,3.5640494074702547,7.8998444295843875,1.280476331488122,8.435827140606634,0.2461281432256005,2.942124150017668,3.860126662500127,0,68,50,75,39,58,46,41,51,1
0.0,0.0852479708413332,0.141675474450431,0.013868873999411,0.1140793232929491,0.0937759839961492,0.0876457298998523,0.0942410024697714,0.0755609673762172,0.0,9.430920584726229,5.8402447472941095,1.309987976340484,5.598490303026002,6.824322948138718,4.012839023522849,6.519406661827261,2.2637090818827623,0,63,46,55,52,68,53,56,46,1
0.0,0.2213800918656965,0.1261892312798548,3.332713211015028,0.5486197116868765,0.1421719288920316,1.247234811359238,0.1764101391283626,0.3169614051378039,0.0,4.691250858546548,4.225665053141031,8.133719682160748,12.011032763623998,8.48265821612667,5.356921740165482,9.485212764363736,14.01734327679037,0,37,35,91,42,53,51,47,41,0
0.0,0.0242518673918862,0.237200181561857,0.0446714055592478,0.0563250980912414,0.052677937066363,0.0579154750972835,0.0454995132017269,0.0774325651136711,0.0,5.554602270673327,10.0099796009365,3.529504944498616,7.367227896827098,11.604757383307067,5.68142471253204,6.991648948487309,6.324833746168875,0,66,42,55,49,71,41,26,31,0
0.0,1.520686088359391,0.0420395561549479,0.0131968685995166,0.266049636114116,0.0775696565406415,0.068759988677526,0.0325217167049712,0.0334379184118162,0.0,3.78784215376588,3.5687957826491905,4.495853807688763,2.457179721954724,1.3048994606222863,9.051279996748226,0.2175852802900582,1.2823019846078825,0,48,39,63,41,59,51,53,43,0
0.0,0.1589754507203545,0.0478590140126667,0.0679771455780135,0.2757023776076636,0.1638373461407011,0.1876186689041387,0.1073622845279989,0.0763581938004425,0.0,10.265172554184378,3.304497452532135,2.472896674453488,4.319268071247001,3.049472852916981,6.877974351631464,1.6376400733918446,0.8831592641368979,0,51,42,59,50,56,52,61,44,0
0.0,0.0556299963644203,0.0215800313267378,0.0253195167922335,0.0100903410428772,0.0300479550930521,0.0318614712329683,0.0075988623588214,0.1224234985506734,0.0,15.75305025205229,3.978150409726625,6.64730206254788,0.8911232974898247,7.979696167402997,4.05080309776846,3.1398035533853044,12.586244233734076,0,96,79,73,77,79,63,78,53,0
0.0,0.1048289100016096,0.0460617341710477,0.1931275647678316,0.2159310643416959,0.1789457024643118,0.1384657751814058,0.1019212011888067,0.0647785759814472,0.0,9.006608716413748,3.3238432846313586,6.026965911338897,3.4840668293880546,4.2685793036028254,4.677947929435497,1.466110678906774,0.7022122181689407,0,69,28,50,61,63,50,52,46,0
0.0,0.0434830376754189,0.0207823889505406,0.0402126443773711,0.0560851798131192,0.0528575174913393,0.0392408863726631,0.0170867306265685,0.0485707749933804,0.0,5.4484617979386565,2.0253921111869904,6.360050920039601,10.57483472231469,13.14436189293438,4.817417918449082,5.461167454226984,5.118508511006964,0,59,57,50,74,79,52,70,56,1
0.0,0.0503591840010388,0.0341138474973977,0.0231348758911199,0.0533532422983113,0.0309676720108672,0.0563011663946748,0.0264256540322424,0.0259116811829237,0.0,5.379061145700017,3.375264117632103,5.525922378098854,9.048232970430655,11.93234574194292,4.9932762254162695,5.0415729816069605,4.669007313180042,0,68,47,70,78,86,55,64,65,1
0.0,0.138285742375874,0.1759040072318254,0.0460426713942582,0.3557369063182676,0.2732417502523477,0.2413874352509176,0.1737139290104482,0.2027330313045264,0.0,9.37104079087375,11.920091267361713,5.165306579039882,8.23967163561041,8.798473799636456,6.444225905410876,10.022563205657828,8.5509902941044,0,72,57,54,42,42,33,45,55,1
0.0,0.0540026588290286,0.1326537484191503,0.0981462569353835,0.0299025453649211,0.0765988473315606,0.1132744585723288,0.0523208948170332,0.0336495780585002,0.0,14.418810125306628,2.9847912110756982,5.940410679292839,7.087071473004923,21.466347894383865,11.02635092839325,12.27975538070642,3.031852303712822,0,59,32,37,42,70,50,57,71,0
0.0,0.0726866735342327,0.2063808641512947,0.071901817191677,0.0686658592957599,0.0919559887764709,0.1910290545353538,0.1107701749664234,0.0708363544716914,0.0,7.6138442647819,6.442463375191957,3.5295247550830675,6.658588017032947,3.7484593896640006,7.170687384296305,7.933980547539561,1.7826153473862605,0,58,48,26,69,53,36,58,49,0
0.0,0.1428339102101982,0.2702070678422308,2.58663510797489,0.083217919551575,0.1393923914118686,3.973403758569552,0.18391708486264,0.1799582775101162,0.0,8.72562834029754,8.837701639850447,4.366026689899528,0.8275720098566461,10.539011974083936,8.47217335895594,11.276328756587237,8.006714407640095,0,62,39,61,36,51,69,30,33,0
0.0,0.036830810984402,0.1770407242120286,0.0423333217033311,0.0401990894290944,0.0794137316186212,0.0985793051026164,0.0909861140441346,0.1111219854509444,0.0,3.156157280483062,7.038595013151315,2.6067285823981816,2.4904464678970446,5.609816565019784,4.510038841484077,7.29283116530301,4.674922337764443,0,83,51,42,56,63,57,51,55,0
0.0,0.0823272045761839,0.2217339210536787,0.0806649313109708,0.1101066752719646,0.0203902397833606,0.0500059082406236,0.0332686480439117,0.1025658326698033,0.0,11.25082784861937,6.084201515825599,4.404898905573381,7.744954625483626,4.572704736188539,4.590269827485249,6.670034465152077,16.617537636076015,0,67,32,42,53,83,56,47,75,0
0.0,1.4960510881523956,0.1801130707806412,0.0417810639905435,0.170673738194463,0.1947492507773835,0.1173444980697159,0.0761861345796977,0.0606670789938555,0.0,3.9079000449422288,1.2451131824361337,11.963796517801493,0.5274017402445645,0.732529373696611,4.371626809362818,0.3981283659022459,1.6230828851115748,0,52,42,65,52,32,43,38,37,0
0.0,0.0625828243599778,0.0601416768533036,0.0766196656885402,0.082395900318813,0.0407135455696406,0.0488756509603057,0.0252887310586999,0.07556138756686,0.0,8.36937630043716,6.115320829399774,11.134050303204386,2.703673424730356,7.466778367557681,5.6556297035168495,3.036411100452898,11.37699344175894,0,88,62,45,35,79,53,44,77,0
0.0,0.0563191054504793,0.0671786633826661,0.0894781602150751,0.5219430269474344,0.365584165907648,0.3455623639973868,0.8698216737688492,0.4325998061891322,0.0,4.151672110569512,5.1281910606752,2.5548853906953486,10.959387284458014,5.545323880076298,10.57857309139419,8.87306179827921,6.344334146711166,0,42,47,45,76,59,34,49,46,0
0.0,0.0569043382235618,0.0839035425046223,0.0530492513363665,0.1129610102962853,0.0293371982208071,0.0308920929764646,0.0124804491701231,0.0427394034176376,0.0,17.455236929171196,12.232619550959363,10.601856872794484,6.906937790142813,6.906175330560676,3.516741668340016,2.89554604957299,10.798989792231534,0,76,43,53,37,67,40,64,75,1
0.0,0.1484322494089449,0.0486156353231099,0.0517366834394466,0.180670225161194,0.0742072150536084,0.1397062116181788,0.1407963136351876,0.1102808008140463,0.0,13.28758709096984,3.068229304979222,3.387299285019491,2.98268031360945,0.9037883530858842,6.5745180908973495,2.571089695306924,1.4569157915014732,0,84,52,39,57,62,41,28,31,1
0.0,0.0541449290015216,0.1889962876047192,0.062042633388989,0.1439392226728812,0.1690227966424519,0.303294227393423,0.0430473294126564,0.1286152090168536,0.0,8.70229615921512,3.132095115405687,3.0506779158335533,1.09435004627173,5.430594070453044,6.98767636075354,0.3881119574938385,7.842319126960422,0,76,28,55,36,51,42,32,76,1
0.0,0.0643655068162846,0.2133241747174526,0.0405941010760148,0.0218057495903076,0.1051222347450044,0.043795503330732,0.0885067998247411,0.1449046858435482,0.0,16.12475582308985,6.902676511409785,7.434659953330367,2.226494416198199,8.336415790162654,3.7305562787526063,8.772601908863905,11.141573187468898,0,86,31,78,52,45,51,45,56,0
0.0,0.0753597945760968,0.1117654975177093,0.1691095310145909,0.1328038252031045,0.0980873278742543,0.2030457021298031,0.127959317519325,0.0858849016282587,0.0,9.263291009171583,11.076727868478615,4.367545176928455,2.3812441354902565,2.058309661299188,6.390273045980871,1.9064457728474915,1.785633556544155,0,58,50,35,39,48,51,40,70,0
0.0,0.0793987899927499,0.1259219881088877,0.0800642051847584,0.747935800883039,0.7805673361224139,0.2263493250583323,0.3774558405427705,0.7533349687722048,0.0,11.988154134861066,9.049394325068103,5.765118001295528,12.067915902149222,9.661727434553567,5.326658504120704,10.329553706917793,11.621528039123636,0,71,61,53,47,60,30,50,58,1
0.0,0.2292740866698836,0.2464490167786801,1.783924846141543,0.2588562968619498,0.20767015141549,1.5577532861677532,0.0914270394784353,0.18977510607287,0.0,5.227495115902628,10.020180979601964,3.946769607065401,4.905060761062803,8.62613079452745,4.030902577694904,5.141627773640359,7.007250750205671,0,55,45,58,28,39,48,46,25,0
0.0,0.1058004960026804,0.1109996048482015,0.271315529628224,0.5395844315491704,0.5907089436374574,0.1469642307653252,0.6132395600548453,0.7906756587347858,0.0,14.195790183508086,10.196584918737932,7.06915902201318,12.460628896027943,13.998908753257988,7.405901844245982,14.79596105779145,13.718922684172004,0,66,58,40,61,42,33,42,53,0
0.0,1.5216286829243395,0.1391098101403637,0.0309032843023407,1.4799244272845504,1.6173822685169288,0.2325109937876984,0.1495435147780508,0.2240762977894195,0.0,3.9288114711724815,0.5238074010737206,3.8201845254109577,6.591890293222267,3.088800448115647,7.798915088638413,0.3846731344649629,5.717939662137949,0,54,40,48,45,52,19,31,58,0
0.0,0.1257251490139014,0.3296891259414639,0.1373340091436618,0.2996371394453944,0.3400824317501033,0.1290986819762561,0.2704908591594428,0.6885553186939094,0.0,10.22884462301962,16.29055695824975,11.685355320733157,5.7249292525292335,4.211728738430927,7.385293188852032,8.883602913489398,7.621767405837757,0,66,54,37,62,46,46,57,64,1
0.0,1.5585517928773287,0.3256928787414126,0.0526420388489619,0.1448776688801269,3.14518466226491,0.1995393597777884,0.1369570580891792,0.1696143012198724,0.0,3.981792863559742,0.909177986418163,9.34708043499792,0.7110331434122676,6.74835383871414,5.912257427419195,0.3549443805698407,3.311321153861882,0,44,23,72,56,72,37,40,17,0
0.0,0.1051197151048553,0.1723116010774548,0.3892070808446512,0.7618494251398574,0.327253682427282,0.2991589416278534,0.3634347869943811,0.6077089859742911,0.0,9.752850621465162,18.347961404709164,15.73054860866322,9.83516401838243,6.397360554589161,11.630547160974013,3.5409945748494795,5.628223722575688,0,65,65,59,46,54,45,45,49,0
0.0,0.1110241192723238,0.1067000304149478,0.0507230031236961,0.0926653439375645,0.0765482898059247,0.2322722573247768,0.0890064647337761,0.1362890808074861,0.0,5.305525906184482,3.9566939377369175,2.9485673661304403,8.241148519319129,3.926283879744775,7.507757144874843,7.881727813046075,2.885678079108644,0,65,44,42,70,54,32,62,44,0
0.0,0.1623408245664006,0.2734745252660834,2.359693990761678,0.0915980527995924,0.0610559637002784,0.2185666890940933,0.0535858437991576,0.0567493700093169,0.0,4.356601727767169,6.148503648070928,3.784362140674351,3.718415854498966,4.3628609369831866,1.2143152420745156,3.93025656650376,2.4526135878694464,0,35,28,53,47,69,32,44,24,1
0.0,0.0389904626959892,0.0500100760339589,0.2767853059931198,0.2834070038785268,0.2141640899447062,0.1187649055098646,0.2835458246539369,0.5742274873214664,0.0,3.6120363362001777,3.980452033996048,8.850303325511724,5.933029367871192,3.069658756835448,4.291879684023479,5.108971755334936,6.658379073797505,0,61,40,45,70,45,53,42,31,0
0.0,0.0360220316285347,0.0541686139061975,0.0522704818301884,0.0789606390248347,0.0592974507820369,0.0274904173620855,0.0320246876257622,0.1073744356977929,0.0,4.806863862355136,4.451946961565966,7.123539377881077,11.935390034687634,6.96173573565969,2.342759647483922,4.041191027408328,11.118948426525108,0,83,51,55,66,72,67,40,66,0
0.0,0.0556291537172985,0.1501137277129523,0.0374090001759682,0.084667741828034,0.0174028458336894,0.0322373459547049,0.0249536036170899,0.096934607068796,0.0,11.418589008042506,4.639111818631864,2.502335519361783,5.444996017006646,3.342220977554165,3.486429518886301,4.859071212703201,13.712487551177126,0,66,38,44,46,82,53,49,84,0
0.0,0.0204198783602846,0.0576489389639519,0.1363341579806184,0.0584491051590389,0.0510992396715335,0.083751843167714,0.0401001805992184,0.0456717224722543,0.0,4.099171286684305,1.97432497408324,6.105387533243459,2.914789803075098,10.446799929942731,5.717802748295226,8.079783373584426,3.52036179320682,0,75,57,34,46,69,45,46,32,0
0.0,0.0653812590286708,0.0141869086476437,0.0289230106558333,0.0106770635147608,0.0260608147606669,0.0229465474269509,0.0095660577293383,0.1266406101905012,0.0,15.929050919430724,2.9443611406922567,5.944252209626423,0.7692107917209436,6.626742801096653,2.896890679016076,4.560458092155326,13.361978800995292,0,94,80,57,73,80,65,78,61,0
0.0,0.0547887219156246,0.0427898809677014,0.0269138411957662,0.1671859797467357,0.0371459321865584,0.0305893933174256,0.0551284153142563,0.1067150974691048,0.0,5.30543575038906,4.11227637668524,5.321634223586495,7.585812140255243,9.972197323046872,4.497197557883792,6.435613474259929,14.11389845597996,0,65,51,59,47,86,61,47,75,0
0.0,0.1439098391047064,0.1521044210235955,0.0691168059912739,0.1735722474033162,0.0639808136001792,0.1620527220401141,0.0528550027583813,0.1033416494002841,0.0,4.598260375101544,9.24929832561958,7.822929152739432,7.019965461735545,6.141270722590218,7.748487783121256,4.0896757634233945,2.3816627344523207,0,68,55,62,41,59,46,46,41,1
0.0,0.0309303139847972,0.0334548106571929,0.0358969593926904,0.058569992617332,0.0696231510234972,0.0778607001893502,0.0288443502919651,0.0453539253544949,0.0,7.997844805129965,1.0651968201541342,2.229537411760686,3.6746686882960073,16.83097593780973,8.808419230940823,9.440743567847882,6.5746232927971775,0,78,44,37,48,73,48,77,45,0
0.0,0.3000103245918386,0.0901704209473658,0.019545383500643,0.2761255839706046,0.0762704491296126,0.0520391972127573,0.0442139119322602,0.1104887633283501,0.0,15.01353973522425,4.80156289114074,2.065951945324181,6.392502759887776,6.174752859523732,2.493283782392869,3.8932796962925353,3.996081731508174,0,56,55,52,47,66,61,68,66,1
0.0,0.0704877657437656,0.0576858305968385,0.0365606744427281,0.1016938059505321,0.0327218817571909,0.0315109208676415,0.0160374170103624,0.0482417355454965,0.0,15.703249596700635,5.709325617720991,9.678962675333434,6.602027968698874,10.771057806349445,3.5883789978397087,3.409664751823189,9.329753678104618,0,78,57,57,55,78,47,57,65,1
0.0,1.597940700759091,0.1381596385175793,0.0681988276734463,0.9797904091006424,1.6886407453301375,0.2844089562456958,0.6734933745404731,0.1010229065808581,0.0,4.362337084762161,0.7244759082000909,8.64083951195441,3.640932378049032,3.68078415472374,6.335663917521962,2.2010495985978933,4.00913726535187,0,51,41,39,41,45,30,49,47,0
0.0,0.0468658133585838,0.0444575850151347,0.3950865641028031,0.3602115760555003,0.2563978863229007,0.147327326447191,0.2898782398828591,0.5791226150749166,0.0,6.454215360113209,4.731375289857057,12.995586466559862,9.12081454535164,7.287711841023151,12.94018700867299,8.44289590495456,10.842203476750868,0,51,51,49,60,66,64,44,69,0
0.0,0.1644106500514926,0.2409822772117437,2.1433578889237226,0.2617022633055329,0.0691577229053909,0.0870978824419271,0.0451680783835597,0.06694866984589,0.0,4.4509005129678885,7.39082046543343,3.205459127851438,4.50149996867483,6.135677842399078,0.3732292481390246,3.483745519977256,2.930388431377071,0,57,43,61,30,74,48,60,30,1
0.0,0.0697213895960342,0.0959540643910735,0.0240790491403683,0.0164261160200392,0.0681983619341976,0.0233164133390603,0.0173760021837221,0.1065343916549736,0.0,4.345300783572459,2.614964373335909,0.0585779425707941,0.7100760520127751,5.087250559723871,0.0916720831147004,1.4416214706828685,10.041005573778335,0,86,48,67,63,62,48,48,55,1
0.0,0.0514487716326236,0.0536387022767865,2.5194328426311348,0.0974190941393722,0.0633703740578457,0.0728172980452072,0.0853907558908263,0.0552148224988031,0.0,5.424877697915514,4.489881499784911,7.376429612733447,0.8852812287193529,4.831265152424008,0.1390695100379147,4.598766617334783,4.074426781418703,0,83,55,81,43,62,46,43,59,0
0.0,0.0787196192068769,0.1326686976179598,0.1682787943680579,0.185448269088885,0.3051426037093461,0.2001149386774064,0.0848225004107554,0.3109638295721274,0.0,7.460902987742295,5.087964359903332,13.416028887117898,9.046703000845328,6.715375026825395,5.55971868001572,5.998185726635887,10.421131554188008,0,52,67,62,46,32,44,53,53,0
0.0,0.0615531547270692,0.1658824478056707,0.1266133278659759,0.208814177107711,0.1840561455773347,0.2458036253403407,0.0778819802343892,0.1016032901298453,0.0,16.729348117022813,3.4877569777703417,5.469565390435367,7.563371432670046,5.346509564784558,5.477070895276373,4.49424745428443,5.327695976125634,0,71,31,24,21,30,34,29,29,1
0.0,0.0744518263723231,0.1727894382876023,2.612074405680236,0.3075712997995991,0.1878398139404558,2.417568563245162,0.2128250859594481,0.2110280892221052,0.0,4.827448594778054,6.951336851873422,4.972582312435782,2.332331488466754,9.09179312595804,4.994429438174854,12.43024447072753,8.789392841283377,0,63,44,55,32,49,51,44,26,0
0.0,0.2045166345531984,0.4180449043175452,0.1464475036069945,0.2248015096793259,0.1558006475162073,0.1826876426283024,0.0752199914028926,0.1440800675012888,0.0,18.008264723126366,8.654717061163701,8.021342052490962,11.467915469614072,3.821800376924872,7.048637542747004,0.2410982462410944,9.724114446292216,0,61,39,49,38,54,39,30,73,1
