Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.181,-0.0712766,0.0411302,0.0420421,-0.0344383,-0.655523,0.152362,0.00953087,0.203725,
0.182,-0.0763204,0.0131162,0.0569465,-0.0290612,-0.645525,0.146313,0.0104619,0.127274,
0.183,-0.0886679,-0.00652258,0.0722758,-0.0207436,-0.670516,0.143198,0.0133877,0.00152676,
0.184,-0.119921,-0.0265701,0.0821507,-0.0163332,-0.661487,0.137643,0.0130444,-0.0657136,
0.185,-0.179198,-0.0581281,0.0794238,-0.0110708,-0.593269,0.127871,0.00917557,-0.110987,
0.186,-0.230157,-0.0886904,0.0863858,-0.00511498,-0.538232,0.115226,0.00655123,-0.119907,
0.187,-0.224553,-0.112439,0.0945263,0.00138968,-0.552253,0.103018,0.00643763,-0.0655121,
0.188,-0.185055,-0.12654,0.0922483,0.00831205,-0.544014,0.0941,0.00352766,0.0394447,
0.189,-0.137886,-0.142089,0.0852364,0.0155335,-0.520039,0.0852339,-0.00105865,0.143823,
0.19,-0.0865914,-0.139588,0.0600111,0.020113,-0.49459,0.0778819,-0.00421488,0.178743,
0.191,-0.0555282,-0.105917,0.0362958,0.0259145,-0.416923,0.0676297,-0.0096522,0.156286,
0.192,-0.0364705,-0.0747115,0.0254114,0.0334244,-0.328804,0.0606147,-0.0148791,0.0958717,
0.193,-0.00239362,-0.0586281,0.0185834,0.0494106,-0.29255,0.0592671,-0.019166,0.0542575,
0.194,0.0493024,-0.0585321,0.0117604,0.0683011,-0.250184,0.0507535,-0.0183485,0.0865697,
0.195,0.024336,-0.065111,0.000744979,0.0866773,-0.210618,0.0417923,-0.0188019,0.129137,
0.196,-0.0275017,-0.0752397,-0.00741304,0.105843,-0.192143,0.036762,-0.0217569,0.139032,
0.197,-0.0347094,-0.0819442,-0.0123292,0.117699,-0.179171,0.033026,-0.0218755,0.14261,
0.198,-0.0430539,-0.0841914,-0.0158246,0.116743,-0.144761,0.0290107,-0.0195415,0.159086,
0.199,-0.0459032,-0.0910582,-0.0194793,0.109683,-0.11195,0.0247808,-0.0129823,0.15743,
0.2,0.0155469,-0.0876483,-0.0246525,0.106595,-0.0807394,0.0189777,-0.00425151,0.150032,
0.201,0.0744898,-0.0824704,-0.0346261,0.111887,-0.0475873,0.0125699,0.00840265,0.140532,
0.202,0.022351,-0.0814557,-0.0472238,0.115817,-0.00946707,0.00498721,0.0243263,0.132797,
0.203,-0.04852,-0.0762175,-0.0591268,0.110001,0.0298007,-0.00354604,0.0492994,0.130143,
0.204,-0.00382326,-0.0631095,-0.0724372,0.0958018,0.0690228,-0.0156581,0.0825485,0.128303,
0.205,0.0635642,-0.0496889,-0.0832821,0.0872244,0.10504,-0.0222433,0.123325,0.122879,
0.206,0.098194,-0.0403484,-0.0968474,0.0828308,0.130185,-0.0261288,0.172328,0.113658,
0.207,0.129787,-0.0239619,-0.114021,0.0792108,0.154235,-0.0326085,0.232187,0.104745,
0.208,0.109579,-0.00942884,-0.0916155,0.0677627,0.183488,-0.039838,0.240594,0.0947148,
0.209,0.0973154,-0.000863141,-0.0423579,0.0553117,0.216945,-0.0412649,0.187519,0.0873131,
0.21,0.123167,0.00319909,-0.000838265,0.044917,0.235978,-0.0497122,0.124379,0.0772394,
0.211,0.142643,0.000514718,0.0386075,0.0292809,0.240957,-0.0563292,0.0672442,0.0642084,
0.212,0.118166,0.00479691,0.0574969,0.00429022,0.256407,-0.0662511,0.0242574,0.050127,
0.213,0.110559,0.0143389,0.0592026,-0.0243002,0.267937,-0.0767912,-0.0125534,0.0373598,
0.214,0.16925,0.022662,0.0517385,-0.0401566,0.282309,-0.0771221,-0.0451409,0.0222686,
0.215,0.21792,0.0305685,0.0505932,-0.0526902,0.296818,-0.0622534,-0.0745064,0.0067039,
0.216,0.173169,0.0352083,0.0570136,-0.0693273,0.305578,-0.0365246,-0.101532,-0.0134044,
0.217,0.0886454,0.0391119,0.0592536,-0.0957173,0.318447,-0.00731161,-0.125573,-0.0323023,
0.218,0.0449636,0.0451733,0.0599804,-0.124591,0.327585,0.0218147,-0.147512,-0.0492896,
0.219,0.0729752,0.0494891,0.06363,-0.158866,0.328384,0.0584039,-0.176612,-0.0651912,
0.22,0.111493,0.0522521,0.0732897,-0.192495,0.315531,0.101799,-0.210169,-0.0835567,
0.221,0.0942273,0.0571831,0.0915645,-0.211053,0.259064,0.144987,-0.24934,-0.0974986,
0.222,-0.00285255,0.0540067,0.10574,-0.220657,0.195196,0.182621,-0.283726,-0.108909,
0.223,0.0312239,0.0551944,0.105602,-0.230901,0.149544,0.215795,-0.31432,-0.116605,
0.224,0.180847,0.0615353,0.0952226,-0.247208,0.119243,0.242652,-0.340571,-0.125969,
0.225,0.280612,0.0687032,0.0817472,-0.267109,0.103111,0.261636,-0.347876,-0.132414,
0.226,0.295381,0.0743775,0.0635689,-0.284896,0.092927,0.276424,-0.3479,-0.138386,
0.227,0.183563,0.0765699,0.0407655,-0.299912,0.0879359,0.286676,-0.340826,-0.142452,
0.228,0.0358503,0.0813896,0.0226614,-0.31374,0.0888592,0.292135,-0.320511,-0.1441,
0.229,0.110709,0.0884085,0.00450229,-0.314985,0.0955584,0.295449,-0.297361,-0.148577,
0.23,0.186793,0.104324,-0.0163856,-0.305281,0.111404,0.297502,-0.269747,-0.15471,
0.231,0.114426,0.113561,-0.0309406,-0.304552,0.139217,0.289854,-0.237019,-0.157221,
0.232,0.0359002,0.109139,-0.0356564,-0.305796,0.169268,0.269566,-0.203628,-0.159383,
0.233,0.0249948,0.0950783,-0.0382226,-0.304379,0.193856,0.249101,-0.179098,-0.162605,
0.234,0.0511942,0.0791823,-0.0275708,-0.296334,0.173794,0.231411,-0.153838,-0.162418,
0.235,0.0559817,0.068194,-0.0190785,-0.286083,0.130971,0.215476,-0.128821,-0.162089,
0.236,0.0316325,0.0650502,-0.0181861,-0.272509,0.110671,0.196862,-0.0985091,-0.163013,
0.237,0.0107167,0.0658377,-0.0188884,-0.252552,0.114882,0.166111,-0.0666858,-0.161425,
0.238,0.00355927,0.0657328,-0.020956,-0.235679,0.128097,0.132896,-0.0366338,-0.159057,
0.239,-0.00868063,0.0648378,-0.02843,-0.222233,0.142541,0.101335,-0.00267296,-0.156704,
