Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark
0.082,0.0180817,1.49518,-0.103255,-0.52057,-0.107403,-0.0528168,0.0847784,0.0353047,-0.0380331,1.51724,-0.112869,-0.532195,-0.100467,-0.0408582,0.085917,0.0331364,0.000393692,0.829707,-0.019428,-0.108722,-0.104997,-0.00121952,0.0906342,0.00807162,
0.083,0.0505394,1.38635,-0.101314,-0.585595,-0.110973,-0.0728858,0.0321814,0.0229399,-0.0242695,1.43383,-0.112583,-0.591295,-0.101251,-0.0657439,0.0369595,0.0218964,0.00923965,0.770996,-0.0184388,-0.153155,-0.108675,-0.0257244,0.0405289,-0.00393291,
0.084,-0.0234317,1.24078,-0.101719,-0.624411,-0.0846892,-0.059863,-0.0113785,0.012096,-0.102192,1.30935,-0.112583,-0.625435,-0.0738682,-0.0579182,-0.00323143,0.0117658,-0.063584,0.683513,-0.0183292,-0.175643,-0.0829491,-0.0160165,-0.00132959,-0.014946,
0.085,-0.0219642,1.08213,-0.102695,-0.65288,-0.00737805,-0.0141711,-0.0425203,0.0118634,-0.0922427,1.16717,-0.111113,-0.649175,-8.37e-05,-0.0190261,-0.0286952,0.0116247,-0.0550696,0.592802,-0.0178587,-0.190432,-0.0124169,0.0230546,-0.0272599,-0.0156009,
0.086,0.0728357,0.920319,-0.104833,-0.67412,0.0537169,-0.0434522,-0.0449698,0.0214809,0.0135085,1.01785,-0.110056,-0.664594,0.0530675,-0.0561102,-0.0239114,0.021423,0.0478219,0.50446,-0.0180147,-0.202116,0.039176,-0.0132434,-0.0242948,-0.00625288,
0.087,0.0431621,0.772478,-0.107214,-0.709295,0.0705393,-0.102354,-0.0354097,0.0288687,-0.00422602,0.877292,-0.109706,-0.695034,0.0627671,-0.118905,-0.0102326,0.0298788,0.0331653,0.438469,-0.0204633,-0.230769,0.0459052,-0.0758302,-0.0106016,0.0019574,
0.088,-0.0701445,0.627057,-0.109043,-0.749582,0.0837652,-0.0877542,-0.0340007,0.0356791,-0.093313,0.730095,-0.109402,-0.734911,0.0731545,-0.103901,-0.0111159,0.0385535,-0.0656119,0.372134,-0.0227164,-0.275764,0.055274,-0.0614385,-0.0129947,0.0106837,
0.089,-0.0802236,0.476254,-0.109637,-0.778112,0.0880818,-0.0765211,-0.0530789,0.0397966,-0.066278,0.566188,-0.107797,-0.769023,0.0763284,-0.0923424,-0.0376255,0.0438699,-0.0322958,0.298928,-0.0256543,-0.316297,0.0561126,-0.049778,-0.0392636,0.0161024,
0.09,0.0129198,0.334689,-0.114087,-0.780436,0.109457,-0.0618864,-0.0464083,0.0457967,0.0606203,0.402076,-0.109727,-0.781014,0.0953782,-0.0766727,-0.0392117,0.0493339,0.080188,0.2284,-0.031501,-0.342669,0.0749357,-0.0360777,-0.0415836,0.0221151,
0.091,-0.144467,0.195788,-0.114701,-0.728744,0.126893,-0.0366333,-0.00696788,0.0420168,-0.0795663,0.235992,-0.10818,-0.739244,0.109287,-0.0480755,-0.00709682,0.0436566,-0.0524488,0.160577,-0.0360087,-0.316121,0.0873188,-0.00760564,-0.00964407,0.0170219,
0.092,-0.276143,0.069489,-0.114095,-0.610178,0.111696,-0.0180275,0.0157309,0.0376229,-0.202009,0.0832384,-0.107217,-0.629292,0.093739,-0.0236307,0.00859122,0.0378826,-0.190939,0.104903,-0.0402185,-0.229712,0.0726093,0.0135349,0.00635429,0.012239,
0.093,-0.216531,-0.0187137,-0.10815,-0.505669,0.112406,-0.0102617,0.0160112,0.0504377,-0.140434,-0.0282426,-0.103111,-0.533586,0.100975,-0.00896741,0.00210989,0.0506247,-0.123879,0.0919837,-0.0433213,-0.157977,0.0793566,0.0279067,-0.00078653,0.0261468,
0.094,-0.0534791,-0.353227,-0.101875,-0.418967,0.0998587,-0.0267768,0.0132624,0.0425293,0.0136198,-0.38318,-0.100002,-0.455708,0.0984716,-0.0200159,-0.00680461,0.0427713,0.0151982,-0.17363,-0.0464405,-0.111819,0.0787058,0.0123987,-0.00821322,0.0195759,
0.095,0.0804013,-1.07202,-0.0903743,-0.337586,0.0575442,-0.0548524,0.0072153,0.0231954,0.128449,-1.11104,-0.0915026,-0.382625,0.0649581,-0.0449977,-0.0172372,0.0233664,0.132093,-0.807039,-0.0458796,-0.0706034,0.0460535,-0.013007,-0.0197423,0.00208879,
0.096,0.15537,-1.03286,-0.0744404,-0.269159,0.00126402,-0.063576,0.025299,0.0154304,0.178194,-1.06253,-0.0779981,-0.320132,0.0141247,-0.0523913,0.000518453,0.0151067,0.170106,-0.690037,-0.0393092,-0.046629,-0.00199907,-0.0259691,0.000364887,-0.00467308,
0.097,0.155498,-0.584394,-0.0512547,-0.207423,-0.0368103,-0.051279,0.0555092,0.0191118,0.14871,-0.617383,-0.0572401,-0.258845,-0.0205419,-0.039765,0.0348376,0.0178983,0.138705,-0.158367,-0.0267693,-0.0238798,-0.034495,-0.0138449,0.0335539,0.000731734,
0.098,0.0861314,-0.777496,-0.0227094,-0.149062,-0.0397267,-0.0542574,0.040628,0.0255336,0.0479728,-0.821095,-0.0317017,-0.194135,-0.0200069,-0.0429897,0.0273724,0.0240208,0.0303173,-0.324827,-0.00842369,-0.00300649,-0.0310236,-0.0235629,0.0287854,0.00850433,
0.099,-0.0581258,-1.13612,0.00526147,-0.101128,-0.0243609,-0.0675195,0.0281023,0.0193698,-0.123407,-1.15752,-0.00673351,-0.134703,-0.00124374,-0.0569882,0.0245328,0.0188981,-0.146364,-0.581299,0.00848047,0.0124896,-0.00906152,-0.0379627,0.0253567,0.00659556,
0.1,-0.128199,-1.46606,0.0303703,-0.0519,-0.00612371,0.00543215,0.00637056,0.0179956,-0.207854,-1.44693,0.0168629,-0.0718072,0.0179455,0.0132533,0.0114347,0.0195263,-0.235093,-0.871903,0.0251148,0.0278565,0.0127146,0.0251188,0.0147055,0.00906193,
0.101,-0.0203514,-1.96992,0.0520856,-0.0104408,-0.0047007,0.0726909,-0.0131888,0.010834,-0.100202,-1.92812,0.0394159,-0.0170966,0.0151335,0.0726617,-0.00132579,0.0133757,-0.134956,-1.28097,0.0401343,0.0346301,0.0140548,0.0841368,0.00242825,0.0064878,
0.102,0.0507087,-2.84901,0.0699708,0.0332112,-0.0135286,0.0692586,-0.0172421,0.0136206,-0.019433,-2.80869,0.0599253,0.0390908,-0.00287364,0.0603056,0.000305214,0.0157147,-0.0562336,-2.20126,0.054338,0.0409409,-0.00190117,0.0645077,0.00576176,0.0108698,
0.103,0.0518842,-3.18355,0.0865113,0.074853,-0.0226096,0.0141391,0.00485787,0.0150299,0.00244923,-3.14125,0.0796169,0.0924444,-0.0229989,0.000878193,0.0271614,0.0159208,-0.0421802,-2.47165,0.0673086,0.0435619,-0.0170729,0.00478549,0.034314,0.0147234,
0.104,0.0849205,-1.53524,0.094645,0.113708,-0.0346597,-0.030489,0.0308789,-0.00106184,0.0638496,-1.48771,0.0907157,0.141021,-0.0442867,-0.04331,0.0554056,-0.000409264,0.0190553,-0.89269,0.0730364,0.0410447,-0.0373704,-0.0461566,0.0634175,0.000672566,
0.105,0.156434,-0.353853,0.0926078,0.160449,-0.0420713,-0.040169,0.0147,-0.0136754,0.162208,-0.342575,0.0920424,0.193004,-0.0573352,-0.0524069,0.0373373,-0.011555,0.110279,0.299797,0.0686339,0.0409044,-0.0456133,-0.0557159,0.0480847,-0.00701006,
0.106,0.232093,0.293915,0.0789682,0.213565,-0.0383268,-0.0253068,-0.0114916,-0.0189301,0.258565,0.274006,0.0827942,0.244679,-0.0567859,-0.0389016,0.00567251,-0.0155774,0.20791,0.822542,0.055051,0.0412622,-0.0452988,-0.0479972,0.0165951,-0.00864899,
0.107,0.268795,0.966475,0.0667666,0.268139,-0.048373,-0.018464,-0.0404128,-0.0199206,0.311695,0.922793,0.0755587,0.291709,-0.0693191,-0.0321253,-0.0316914,-0.0172927,0.255494,1.5016,0.0431091,0.0361125,-0.0534812,-0.0419421,-0.0176066,-0.00729595,
0.108,0.188633,1.01948,0.0587285,0.313531,-0.0517824,0.0161335,-0.0452101,-0.0186417,0.246244,0.918934,0.0712695,0.326434,-0.0734746,0.00806653,-0.0457873,-0.0181632,0.192907,1.39859,0.0354304,0.0201489,-0.0588421,-0.00628472,-0.0319837,-0.005812,
0.109,0.0650923,0.192865,0.055751,0.34772,-0.0784778,0.0452984,-0.0369597,-0.0246255,0.134667,0.0168806,0.0695987,0.349894,-0.0976461,0.0463218,-0.0458856,-0.025718,0.077817,0.507941,0.030019,-0.0072169,-0.0790264,0.0310253,-0.0292728,-0.0107907,
0.11,-0.0104721,-0.348751,0.0521878,0.362676,-0.0867287,0.0610134,-0.0302804,-0.0311443,0.0605362,-0.562501,0.0651735,0.355062,-0.0985376,0.0696273,-0.0451762,-0.0318685,0.00770347,-0.163073,0.0229908,-0.0510875,-0.082127,0.0513178,-0.0289326,-0.0147766,
0.111,-0.0341223,-0.650605,0.0403454,0.369352,-0.0704854,0.0763253,-0.0342146,-0.0330976,0.0227731,-0.849558,0.0515704,0.352866,-0.0727818,0.087302,-0.0525082,-0.0326653,-0.0311568,-0.459378,0.00647866,-0.101023,-0.0529104,0.0680671,-0.0343176,-0.0135403,
0.112,-0.0234598,-0.709747,0.025714,0.378671,-0.0389255,0.0705913,-0.0550431,-0.0339278,0.00990267,-0.841948,0.035067,0.354693,-0.0331952,0.0795101,-0.0747891,-0.0336331,-0.039145,-0.528495,-0.0120405,-0.145237,-0.0170399,0.0584333,-0.05683,-0.0126969,
0.113,-0.0315002,-0.491716,0.0173035,0.415606,0.00485688,0.0552561,-0.071813,-0.0373175,-0.020212,-0.53249,0.0240148,0.387604,0.0155713,0.0627195,-0.0911366,-0.0388031,-0.0676231,-0.245334,-0.0253955,-0.155317,0.0347693,0.041042,-0.0723883,-0.0164139,
0.114,-0.0626678,-0.129402,0.00723913,0.500714,0.0750862,0.0516043,-0.047364,-0.0393315,-0.0665723,-0.0911954,0.00962935,0.474006,0.088371,0.0607063,-0.064107,-0.0424911,-0.109145,0.136744,-0.0414145,-0.110181,0.102153,0.0382662,-0.0456386,-0.0187618,
0.115,0.0324693,0.120343,-0.00487104,0.647011,0.121422,0.0481193,-0.0116896,-0.042258,0.01545,0.209402,-0.00764914,0.626559,0.135395,0.059118,-0.0238834,-0.0453277,-0.0218944,0.400152,-0.060576,0.0059809,0.152205,0.0366022,-0.00583915,-0.0207542,
0.116,0.193796,0.23123,-0.00800761,0.83184,0.11343,0.0270834,-0.0126978,-0.0409749,0.155739,0.354942,-0.0149205,0.819745,0.127092,0.0364098,-0.0179324,-0.042299,0.122446,0.502561,-0.0692518,0.165174,0.136922,0.0138471,-0.000353244,-0.0169042,
0.117,0.223652,0.255464,0.005122,0.972939,0.0749563,0.00881283,-0.0346734,-0.0289801,0.161034,0.407745,-0.00386549,0.968592,0.0869348,0.0127081,-0.0308832,-0.0288431,0.136239,0.513731,-0.0598618,0.286523,0.100132,-0.0093541,-0.0144619,-0.00323221,
0.118,0.0867553,0.204763,0.0279038,1.06069,0.00202515,0.0150451,-0.0490102,-0.0234368,0.0140056,0.371335,0.0184244,1.06393,0.00942324,0.0127851,-0.0373362,-0.0237421,-0.0071415,0.445392,-0.0388498,0.357994,0.014134,-0.0087991,-0.0218929,0.00218786,
0.119,0.0255473,0.118227,0.0502976,1.08156,-0.124762,0.0232041,-0.0353653,-0.0284593,-0.0342785,0.269137,0.040966,1.0925,-0.123517,0.0173615,-0.0199832,-0.0300913,-0.0441026,0.301573,-0.0178185,0.370091,-0.115204,-0.00335362,-0.00617128,-0.00447082,
0.12,0.0102342,-0.0586764,0.0721521,1.04716,-0.155121,0.0187771,-0.0104744,-0.0333192,-0.0278692,0.0430204,0.0632962,1.06607,-0.157415,0.0131225,0.00456398,-0.0351755,-0.0342909,0.0490968,0.00339179,0.332458,-0.158669,-0.00666985,0.0166985,-0.00972551,
0.121,-0.0964825,-0.19852,0.0968723,1.02251,-0.119798,0.00424764,0.00901898,-0.0301961,-0.116484,-0.16009,0.0891601,1.0492,-0.124276,0.000185672,0.0227675,-0.0307623,-0.110068,-0.19409,0.0279246,0.312046,-0.122453,-0.0186367,0.0332064,-0.0061396,
0.122,-0.0415387,-0.199581,0.116738,1.02599,-0.025316,0.00239345,0.03361,-0.0244639,-0.0441836,-0.216896,0.111269,1.05856,-0.0307954,-0.00189903,0.0468684,-0.023653,-0.033155,-0.275277,0.0491252,0.324716,-0.0386438,-0.0192495,0.0550533,0.00035897,
0.123,0.0254055,-0.147575,0.128673,1.0038,0.0215532,0.0121858,0.0517444,-0.0236114,0.0402194,-0.205825,0.126664,1.04008,0.0150602,0.00530907,0.0630079,-0.0226902,0.0634246,-0.302805,0.0634646,0.317034,0.00945831,-0.011386,0.0697269,0.000129433,
0.124,0.0177863,-0.0807004,0.127969,0.966436,-0.00985628,0.0149223,0.0386388,-0.0290896,0.055343,-0.169386,0.129883,1.00637,-0.0164701,0.00652576,0.0438797,-0.0291575,0.0848792,-0.293188,0.0661013,0.302195,-0.0303617,-0.00818467,0.0479818,-0.00732842,
0.125,-0.0327734,0.0274924,0.116339,0.967752,-0.0829367,0.0207619,-0.00411536,-0.032882,0.029128,-0.0885031,0.121678,1.01059,-0.0888737,0.0154274,-0.00764659,-0.0337377,0.068816,-0.25102,0.0572652,0.332269,-0.101741,0.000789328,-0.00459702,-0.0133634,
0.126,-0.112808,0.0888832,0.100323,0.985783,-0.178511,0.0263855,-0.0359107,-0.0295114,-0.038587,-0.0500492,0.10811,1.02695,-0.184221,0.0272059,-0.0468769,-0.0301708,0.00984647,-0.242271,0.043548,0.382965,-0.203178,0.0151295,-0.0465083,-0.0111236,
0.127,-0.158008,0.110109,0.0806373,0.996487,-0.13034,0.0133464,-0.0487673,-0.0221146,-0.0913539,-0.0324913,0.0900914,1.03073,-0.135407,0.0188459,-0.0632238,-0.0220756,-0.0354702,-0.263882,0.0254642,0.42739,-0.15501,0.00616945,-0.0635316,-0.0046279,
0.128,-0.133792,0.119908,0.0643117,0.928902,0.158212,-0.0262929,-0.0331286,-0.0120145,-0.089231,0.0031417,0.0751877,0.954007,0.152497,-0.0199448,-0.0471224,-0.0117829,-0.0227424,-0.260733,0.0109565,0.399243,0.129205,-0.0298212,-0.0499393,0.00409106,
0.129,-0.023725,0.195564,0.0538369,0.789179,0.339607,-0.0481132,-0.00440217,-0.00533485,-0.00229359,0.127483,0.0656908,0.808049,0.330267,-0.0427499,-0.0164933,-0.0059337,0.0687322,-0.174241,0.0020984,0.307162,0.305236,-0.0538383,-0.0195099,0.00833482,
0.13,0.0304158,0.313808,0.0463516,0.666173,0.32497,-0.0366652,0.016936,-0.00520449,0.0348552,0.297407,0.0579453,0.682646,0.317667,-0.0314926,0.00640665,-0.0069833,0.117258,-0.0353425,-0.00461478,0.242087,0.291906,-0.0398382,0.00130747,0.00553455,
0.131,0.051468,0.41309,0.0436173,0.561233,0.196716,0.00548636,0.0253429,-0.00433839,0.0433356,0.438121,0.0532115,0.574997,0.197285,0.0121551,0.0165963,-0.00658111,0.128111,0.0700208,-0.00790685,0.1986,0.169933,0.00222383,0.0117232,0.00442966,
0.132,-0.00932926,0.466724,0.0379007,0.480354,-0.0163429,0.0290949,0.0296135,-0.00851196,-0.0357639,0.524742,0.0439896,0.490311,-0.0115178,0.0369119,0.0243241,-0.010379,0.0598745,0.127868,-0.0153591,0.182537,-0.037203,0.0292762,0.0178986,-0.00116191,
0.133,-0.0933686,0.468389,0.0339016,0.373248,-0.110036,0.0216313,0.0444453,-0.0141566,-0.144126,0.557689,0.0361305,0.381293,-0.107638,0.0283043,0.0443521,-0.0152646,-0.0473901,0.131721,-0.020867,0.14431,-0.134062,0.0190199,0.0385781,-0.0073857,
0.134,-0.155594,0.414505,0.0377811,0.169923,-0.0823228,0.0228793,0.0590264,-0.0118013,-0.225721,0.531705,0.0365777,0.18212,-0.0855356,0.0255104,0.0639929,-0.0124878,-0.120264,0.0828979,-0.0178271,0.0181542,-0.109069,0.0180031,0.0572332,-0.00635629,
0.135,-0.29196,0.367665,0.0434426,-0.038134,0.0398652,0.0642073,0.0505773,-0.0075286,-0.363297,0.498024,0.0392455,-0.0152343,0.0384147,0.0607852,0.0589057,-0.00841155,-0.257113,0.0289853,-0.0118533,-0.105788,0.0154203,0.051606,0.0532035,-0.00346297,
0.136,-0.357045,0.41576,0.0527005,-0.191116,0.146737,0.0596351,0.036513,0.000484061,-0.406371,0.533461,0.0459565,-0.158869,0.157068,0.0505498,0.0466849,-0.000429149,-0.294615,0.0525567,-0.00166818,-0.176531,0.137803,0.042681,0.0405785,0.00296588,
0.137,-0.326033,0.647145,0.0592924,-0.315859,0.15867,0.0127011,0.0120542,0.0095266,-0.345885,0.727756,0.0505888,-0.281894,0.181897,0.00281834,0.0228743,0.00927777,-0.232969,0.239578,0.00723438,-0.227715,0.165016,-0.00670225,0.018073,0.011649,
0.138,-0.33213,0.971212,0.0613804,-0.405941,0.151701,-0.0214472,-0.00698215,0.0158335,-0.331705,1.00335,0.0519626,-0.374811,0.176732,-0.0279527,0.00400099,0.0166272,-0.217231,0.517695,0.0130122,-0.25202,0.163894,-0.0363805,-0.00079418,0.017781,
0.139,-0.266615,1.22326,0.0623838,-0.497894,0.08028,-0.032228,-0.0176363,0.0168907,-0.253983,1.21163,0.0539986,-0.468436,0.0914182,-0.0363758,-0.00730014,0.0182552,-0.13697,0.733713,0.0203083,-0.27877,0.0824472,-0.0468385,-0.0107377,0.0184818,
0.14,-0.103041,1.32639,0.0645475,-0.600487,-0.00995271,-0.0178133,-0.0252207,0.0148278,-0.0797402,1.28165,0.0586898,-0.569931,-0.0151522,-0.022696,-0.0169131,0.0158483,0.0342936,0.823221,0.0303247,-0.319348,-0.0199914,-0.0320177,-0.0199929,0.0153332,
0.141,0.031696,1.30983,0.0655439,-0.64676,-0.0645992,-0.0122731,-0.025127,0.010799,0.0677337,1.23628,0.0629511,-0.617931,-0.0741061,-0.0180182,-0.0201705,0.0109756,0.186356,0.800852,0.0407938,-0.308123,-0.074229,-0.0299176,-0.0219777,0.009623,
0.142,0.113488,1.21609,0.0605448,-0.662376,-0.0987245,-0.0257595,-0.0184102,0.00510847,0.161371,1.1132,0.0613694,-0.645922,-0.10017,-0.0278799,-0.0176174,0.00485356,0.272904,0.714485,0.0454464,-0.285511,-0.0966996,-0.038381,-0.0189111,0.0032449,
0.143,0.16663,1.05417,0.0489802,-0.701595,-0.112718,-0.0144235,-0.00533052,0.000868414,0.214713,0.931631,0.0532385,-0.706031,-0.105549,-0.00880901,-0.00864261,0.00104103,0.332862,0.570148,0.0444427,-0.295905,-0.0970076,-0.0223672,-0.00892795,-0.00130292,
0.144,0.0436663,0.828898,0.0346754,-0.728054,-0.114175,0.0061631,0.00886983,4.05e-05,0.0739261,0.715833,0.0422703,-0.751064,-0.109046,0.0170974,0.00211489,0.00093887,0.181622,0.406703,0.0405081,-0.301773,-0.0979894,0.00504433,0.00234467,-0.00125047,
0.145,-0.257614,0.556387,0.0216609,-0.743114,-0.121082,0.021788,0.0139919,0.00145186,-0.251122,0.489667,0.0320096,-0.776143,-0.126705,0.0317521,0.00469065,0.00249153,-0.134725,0.229649,0.0381113,-0.287528,-0.110553,0.0166737,0.00561563,-0.000251761,
0.146,-0.353481,0.289973,0.0112766,-0.726075,-0.145346,0.0436252,0.00770139,0.000529419,-0.360692,0.291555,0.0231146,-0.762763,-0.157875,0.0487669,-0.00305587,0.00095859,-0.25672,0.0956584,0.0368458,-0.246321,-0.140812,0.0348084,-0.00173062,-0.00130885,
0.147,-0.204816,0.096892,-0.00313615,-0.694096,-0.13543,0.0776947,-0.00766151,0.00398065,-0.219297,0.162366,0.00855559,-0.735159,-0.142648,0.0791758,-0.0185892,0.00379848,-0.106659,0.024041,0.0306537,-0.189779,-0.120554,0.0628068,-0.0169373,0.00123236,
0.148,0.0229661,-0.12066,-0.0208994,-0.665641,-0.0812317,0.0624753,-0.0129934,0.00621038,0.000246373,-0.0114769,-0.0106573,-0.713592,-0.07776,0.0635929,-0.0225408,0.00590063,0.100167,-0.0789554,0.0194159,-0.15029,-0.0569092,0.0475329,-0.0207221,0.00393245,
0.149,0.0342496,-0.290818,-0.0406862,-0.684933,-0.00420145,0.0325302,-0.00892274,0.00878373,0.00200728,-0.150719,-0.0327718,-0.736462,0.0023875,0.0354746,-0.0157939,0.00885253,0.109821,-0.156207,0.00583664,-0.153882,0.0279524,0.0184232,-0.0140869,0.00692501,
0.15,0.022544,-0.455456,-0.0592043,-0.71314,0.09679,-0.00418752,-0.00953499,0.00808617,-0.0120908,-0.289286,-0.0542402,-0.757427,0.0948281,-0.00221665,-0.0126218,0.00837233,0.0848189,-0.2234,-0.00766391,-0.164906,0.116831,-0.0200508,-0.0111775,0.00703744,
0.151,-0.0365021,-0.598934,-0.0792902,-0.701833,0.113379,-0.0216209,-0.0127565,0.00669963,-0.0701649,-0.415524,-0.0777889,-0.729673,0.099318,-0.0246913,-0.0111602,0.00665014,0.0324274,-0.28797,-0.0229263,-0.126376,0.125731,-0.0419022,-0.0101792,0.00566571,
0.152,-0.183283,-0.682415,-0.0991172,-0.633007,0.0598909,-0.0173231,-0.0288211,0.00543824,-0.214237,-0.507683,-0.101161,-0.64458,0.0440068,-0.0256841,-0.0227268,0.00471131,-0.119613,-0.314029,-0.0387111,-0.037398,0.0654966,-0.0445886,-0.0223592,0.0042735,
0.153,-0.222247,-0.709053,-0.113567,-0.565345,0.0137775,-0.0233808,-0.0487204,0.00429426,-0.245335,-0.580696,-0.118674,-0.568081,0.00754012,-0.032135,-0.0392016,0.00322902,-0.147894,-0.330163,-0.0486182,0.0427581,0.0330201,-0.0491617,-0.0394657,0.00334535,
0.154,-0.156564,-0.718899,-0.118975,-0.526042,0.0077095,-0.00358652,-0.0355997,0.00609426,-0.168314,-0.664387,-0.126258,-0.524835,0.0102354,-0.0067129,-0.0243743,0.00543374,-0.0759745,-0.357518,-0.0494111,0.0856221,0.0303601,-0.0256906,-0.025593,0.00603847,
0.155,-0.111754,-0.759347,-0.121474,-0.505701,-0.0495311,0.0390226,-0.00829884,-0.00233896,-0.109579,-0.780115,-0.129922,-0.499288,-0.0487041,0.041306,0.00220524,-0.00226808,-0.0171622,-0.424869,-0.0465742,0.109161,-0.025406,0.0248251,0.000272719,-0.00105336,
0.156,-0.109367,-0.768938,-0.126372,-0.503148,-0.109974,0.0959461,0.00406131,-0.0131394,-0.0907208,-0.846801,-0.13489,-0.489481,-0.114633,0.0979443,0.012488,-0.0123666,-0.00106223,-0.44799,-0.045926,0.115487,-0.0960475,0.0804048,0.00931129,-0.0106799,
0.157,-0.10951,-0.723314,-0.130427,-0.512259,-0.155614,0.0888753,0.016195,-0.014546,-0.0769888,-0.842615,-0.138,-0.494635,-0.159015,0.0859529,0.0225504,-0.0135673,0.0106741,-0.407057,-0.043953,0.103883,-0.138757,0.0708273,0.0186879,-0.0113869,
0.158,-0.0926622,-0.676367,-0.134392,-0.534026,-0.140593,0.0649557,0.0258996,-0.0113842,-0.0558578,-0.832502,-0.140414,-0.521016,-0.13294,0.0602527,0.0293258,-0.0107646,0.0299978,-0.367701,-0.0422741,0.0712046,-0.116365,0.0457819,0.0239475,-0.0081558,
0.159,-0.083248,-0.639841,-0.137499,-0.555014,-0.108107,0.0295395,0.0256271,-0.00997751,-0.0526185,-0.826022,-0.141622,-0.553665,-0.089055,0.0286327,0.0243777,-0.00955007,0.0301704,-0.33751,-0.0400437,0.0282068,-0.0719879,0.0157081,0.0182651,-0.00663465,
0.16,-0.0732032,-0.620937,-0.133424,-0.57215,-0.0742844,-0.0190279,0.0287981,-0.0122177,-0.052462,-0.814249,-0.135413,-0.582604,-0.0533951,-0.0140959,0.0220427,-0.011302,0.0286208,-0.310634,-0.031507,-0.0104358,-0.0379621,-0.0243327,0.0143343,-0.00802993,
0.161,-0.0633804,-0.618627,-0.129533,-0.589184,0.0829882,-0.0168636,0.0469457,-0.0119089,-0.0505166,-0.78253,-0.129464,-0.605937,0.0950321,-0.00911127,0.0357098,-0.0102996,0.0269919,-0.268201,-0.0238692,-0.0479735,0.110262,-0.0189366,0.027069,-0.00690355,
0.162,-0.065142,-0.616998,-0.128631,-0.613598,0.231179,-0.00288287,0.0679089,-0.00231763,-0.0586932,-0.720381,-0.126746,-0.631975,0.228521,0.00201543,0.0546384,-0.00087861,0.0165199,-0.203776,-0.0207274,-0.0878744,0.24398,-0.00352433,0.0444961,0.00264832,
0.163,-0.0683416,-0.601623,-0.127439,-0.626253,0.215735,0.0282425,0.0585069,0.00456253,-0.0712139,-0.635726,-0.12432,-0.64671,0.204325,0.0295787,0.0459784,0.00457515,0.00042489,-0.119949,-0.0183627,-0.121131,0.219462,0.0235175,0.0345891,0.00813533,
0.164,-0.0635089,-0.570821,-0.12526,-0.627054,0.121714,0.0384368,0.0336326,-0.00158114,-0.0805257,-0.547058,-0.121961,-0.65333,0.113066,0.0401116,0.0241583,-0.00305917,-0.0120781,-0.0397662,-0.0174993,-0.146854,0.13012,0.0393502,0.0115402,0.000297257,
0.165,-0.0546041,-0.543827,-0.124337,-0.607513,0.012484,0.0269518,0.000591972,0.00307032,-0.0859857,-0.476906,-0.121984,-0.639899,0.00752609,0.0327323,-0.00530835,0.00138422,-0.021247,0.0199623,-0.0192437,-0.15711,0.0240107,0.031006,-0.019645,0.00476993,
0.166,-0.0450753,-0.513101,-0.125174,-0.590255,-0.0848198,0.007504,-0.0271543,0.00848094,-0.0834,-0.409177,-0.124418,-0.623057,-0.0951345,0.0155687,-0.0295778,0.00714274,-0.0225288,0.0706144,-0.0250213,-0.165628,-0.0759775,0.0194111,-0.0447954,0.00987437,
0.167,-0.0471122,-0.506194,-0.121814,-0.596883,-0.12351,-0.00305363,-0.023876,-0.00108993,-0.0820128,-0.369647,-0.122778,-0.622146,-0.143682,0.00114845,-0.02217,-0.0023638,-0.0252482,0.092406,-0.0266602,-0.194279,-0.125147,0.00397813,-0.0395298,0.000480938,
0.168,-0.0548214,-0.514042,-0.11199,-0.612496,-0.113451,-0.0313657,-0.0165577,-0.0142757,-0.0801394,-0.360905,-0.114757,-0.626754,-0.13501,-0.0348529,-0.009899,-0.0156856,-0.0278431,0.0781412,-0.0236357,-0.230989,-0.113535,-0.026939,-0.0279189,-0.013867,
0.169,-0.0489055,-0.504622,-0.105148,-0.602215,-0.0763211,-0.0414244,-0.0192781,-0.0339997,-0.0653474,-0.36636,-0.109933,-0.609299,-0.0841175,-0.0487898,-0.00714898,-0.0354629,-0.0176677,0.0499398,-0.0234767,-0.249557,-0.0632996,-0.0417998,-0.0274727,-0.0334849,
0.17,-0.044733,-0.473155,-0.0959404,-0.542581,-0.0381288,-0.0278637,-0.0235357,-0.0294194,-0.0555018,-0.382974,-0.102585,-0.549012,-0.0259092,-0.03265,-0.0073579,-0.0301348,-0.013053,0.00687407,-0.0225032,-0.228208,-0.0023053,-0.0215214,-0.0282643,-0.0294497,
0.171,-0.0442014,-0.425645,-0.0882833,-0.479712,-0.0205964,-0.0415308,-0.0241107,-0.00605297,-0.0481505,-0.399242,-0.0963443,-0.487769,0.00210755,-0.0415114,-0.00775597,-0.00583951,-0.0111489,-0.0353633,-0.0221441,-0.209306,0.0246091,-0.0311756,-0.030661,-0.0051604,
